,simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field
673,2MASS J09585683+0240284,149.73677318769,2.6745759190200005,19.417999267578125,20.606000900268555,,,*,,?,,unknown,0.5944,-9.169,5.083,True,COSMOS
674,2MASS J10021495+0216578,150.56238954878,2.28271083476,19.420000076293945,20.48600006103516,,,*,,?,,unknown,0.671,-17.206,3.664,True,COSMOS
675,2MASS J09590771+0135080,149.78215698964,1.5855413724799998,19.42099952697754,20.5049991607666,,,*,,?,,unknown,1.7215,16.073,-20.221,True,COSMOS
676,2MASS J10001486+0217359,150.06193506021,2.29333351488,19.42200088500977,20.61000061035156,,,*,,?,,unknown,2.6677,-33.53,-2.319,True,COSMOS
677,2MASS J09581391+0220025,149.55794780827,2.3340126595999995,19.42300033569336,20.4950008392334,,,*,,?,,unknown,1.1263,-5.825,2.338,True,COSMOS
678,2MASS J09583481+0232187,149.64510586331,2.53855327005,19.426000595092773,20.47599983215332,,,*,,?,,unknown,0.9913,-6.021,-2.584,True,COSMOS
679,COSMOS 1579425,150.26419817649,2.21042399837,19.43099975585937,19.636999130249023,,,*,,?,,unknown,0.8149,-0.816,-5.295,True,COSMOS
680,COSMOS 1657786,149.98074202038,2.214318403920001,19.43199920654297,20.013999938964844,,18.850000381469727,*,,?,,unknown,0.4496,-4.216,-2.341,True,COSMOS
681,2MASS J09591055+0238054,149.79397152862,2.6348465121800007,19.433000564575195,20.530000686645508,,17.729999542236328,*,,?,,unknown,0.8638,-17.827,-1.203,True,COSMOS
682,COSMOS 2798957,149.70076803155,2.77212807574,19.43400001525879,20.066999435424805,,,*,,?,,unknown,0.5538,-9.298,-1.486,True,COSMOS
683,2MASS J10013704+0238540,150.40454778217,2.64840137612,19.43600082397461,20.450000762939453,,,*,,?,,unknown,0.6877,-10.842,4.831,True,COSMOS
684,COSMOS 3208465,149.46453198516,2.80190362725,19.43899917602539,20.58300018310547,,,*,,?,,unknown,2.3931,-2.398,-12.353,True,COSMOS
685,COSMOS 2526855,150.80001601474,2.76061148773,19.43899917602539,19.67799949645996,,,*,,?,,unknown,,2.96,-5.367,True,COSMOS
686,2MASS J09583162+0229390,149.6318560373,2.4942269770100003,19.43899917602539,20.30699920654297,,,*,,?,,unknown,0.7211,-6.789,-0.339,True,COSMOS
687,COSMOS 2040325,149.83890385491,2.4532081166,19.44300079345703,20.041000366210938,,18.64999961853028,*,,?,,unknown,0.4587,-5.717,-14.442,True,COSMOS
688,2MASS J09593569+0145035,149.89874232617,1.7510070729100002,19.444000244140625,20.417999267578125,,,*,,?,,unknown,0.5409,-12.635,1.4,True,COSMOS
689,2MASS J10004162+0207326,150.1734071072,2.12579336282,19.44499969482422,20.499000549316406,,,*,,?,,unknown,0.9098,-1.415,-7.547,True,COSMOS
690,COSMOS 2005491,149.96156960628,2.43771392971,19.44700050354004,19.804000854492188,,,*,,?,,unknown,0.3867,-0.952,-1.498,True,COSMOS
691,2MASS J09595171+0155325,149.96546453482,1.9256386859400003,19.448999404907227,20.481000900268555,,,*,,?,,unknown,2.6138,-4.198,-26.057,True,COSMOS
692,2MASS J09595049+0246521,149.96036144472,2.78115934188,19.448999404907227,20.5939998626709,,17.31999969482422,*,,?,,unknown,3.3101,-5.43,-12.409,True,COSMOS
693,2MASS J10021283+0236135,150.55347345063,2.6037643126,19.448999404907227,20.511999130249023,,,*,,?,,unknown,1.1489,-3.413,-7.03,True,COSMOS
694,COSMOS 2854429,149.47937302097,2.71775945337,19.450000762939453,20.26000022888184,,,*,,?,,unknown,0.3349,-19.239,1.41,True,COSMOS
695,2MASS J09585165+0207256,149.71525280338,2.12374770949,19.452999114990234,20.48699951171875,,,*,,?,,unknown,1.1375,2.573,-4.813,True,COSMOS
696,2MASS J10024917+0148563,150.7048971102,1.8156393724700004,19.452999114990234,,,,*,,?,,unknown,3.0907,-13.414,-2.479,True,COSMOS
697,COSMOS 824486,150.40223097011,1.8777624643,19.45599937438965,20.28300094604492,,,*,,?,,unknown,0.3673,-7.344,-5.469,True,COSMOS
698,2MASS J10021801+0209175,150.57503892712,2.1549296515999994,19.45800018310547,20.44799995422364,,,*,,?,,unknown,0.6789,-11.918,1.449,True,COSMOS
699,COSMOS 2594234,150.54090094081,2.78979972278,19.459999084472656,20.27899932861328,,,*,,?,,unknown,0.6764,3.971,-6.224,True,COSMOS
700,2MASS J10022280+0137426,150.59500052705,1.6284159286799995,19.46199989318848,20.58300018310547,,,*,,?,,unknown,1.2565,8.051,-5.471,True,COSMOS
701,COSMOS 1343585,149.81891486553,2.00197165587,19.46299934387207,20.215999603271484,,,*,,?,,unknown,,2.739,-14.001,True,COSMOS
702,COSMOS 2356453,149.94829387194,2.62030297934,19.46299934387207,20.59000015258789,,,*,,?,,unknown,1.7709,-9.126,2.878,True,COSMOS
703,COSMOS 178054,150.15578223922,1.58634315866,19.46500015258789,20.0009994506836,,,*,,?,,unknown,,-4.39,-0.796,True,COSMOS
704,COSMOS 1532831,150.49513085277,2.24268766548,19.46500015258789,19.832000732421875,,,*,,?,,unknown,0.0157,1.854,-5.355,True,COSMOS
705,COSMOS 1221281,150.25060001328,2.02022090887,19.46500015258789,20.350000381469727,,,*,,?,,unknown,0.4279,-11.493,-3.095,True,COSMOS
706,COSMOS 803345,150.6382296898,1.95912086451,19.46500015258789,20.36000061035156,,,*,,?,,unknown,0.4328,-9.901,-0.541,True,COSMOS
707,2MASS J09590037+0134346,149.75158656584,1.57626864718,19.468000411987305,20.51499938964844,,,*,,?,,unknown,1.9592,-13.481,-3.502,True,COSMOS
708,COSMOS J100144.29+022809.7,150.43454728732,2.46932744805,19.468000411987305,19.968000411987305,,,*,,?,,unknown,,-0.393,-5.987,True,COSMOS
709,COSMOS 540693,150.19108899739,1.7017204164,19.46999931335449,20.55500030517578,,,*,,?,,unknown,1.2888,-16.978,-6.839,True,COSMOS
710,COSMOS 2327624,150.21417183263,2.5794866109400005,19.47100067138672,19.71199989318848,,,*,,?,,unknown,0.3504,3.992,-6.085,True,COSMOS
711,COSMOS 2234257,150.59284570057,2.47851872749,19.47100067138672,20.55599975585937,,,*,,?,,unknown,0.6297,-6.657,3.471,True,COSMOS
712,2MASS J09585151+0157544,149.71468591962,1.96511468218,19.474000930786133,20.60099983215332,,,*,,?,,unknown,4.1834,18.651,-30.595,True,COSMOS
713,COSMOS 369083,150.77457142673,1.7530501253300002,19.47800064086914,20.27199935913086,,,*,,?,,unknown,0.748,-11.094,-3.592,True,COSMOS
714,2MASS J10014124+0132560,150.42186522486,1.5488018770799998,19.47800064086914,20.608999252319336,,,*,,?,,unknown,1.2654,-11.092,3.933,True,COSMOS
715,COSMOS 830740,150.41387231782,1.8445715662400004,19.47900009155273,20.25,,,*,,?,,unknown,0.6578,2.765,-10.808,True,COSMOS
716,2MASS J10010789+0145320,150.28284272782,1.75892628836,19.479999542236328,20.527999877929688,,,*,,?,,unknown,1.2335,-2.087,-9.007,True,COSMOS
717,2MASS J09583390+0134300,149.64129241296,1.57499334677,19.482999801635746,20.51799964904785,,,*,,?,,unknown,1.2976,-9.248,-4.899,True,COSMOS
718,COSMOS 2537366,150.77683688848,2.70626016475,19.482999801635746,19.700000762939453,,,*,,?,,unknown,,-0.78,-5.093,True,COSMOS
719,COSMOS 3055940,150.07832307325,2.8216539600600004,19.48699951171875,19.9379997253418,,,*,,?,,unknown,,-6.947,-10.262,True,COSMOS
720,2MASS J09582753+0250307,149.61472555689,2.84186215225,19.48699951171875,20.663000106811523,,,*,,?,,unknown,4.2118,-40.48,-24.33,True,COSMOS
721,COSMOS 2766830,149.84494274306,2.73923169318,19.488000869750977,20.33300018310547,,,*,,?,,unknown,0.4569,-2.14,-7.241,True,COSMOS
722,2MASS J09595225+0248460,149.9676915094,2.81280484189,19.488000869750977,20.599000930786133,,,*,,?,,unknown,2.012,12.057,-8.613,True,COSMOS
723,2MASS J10011454+0245395,150.31062212169,2.76105148314,19.488000869750977,20.638999938964844,,,*,,?,,unknown,3.3217,-16.036,-11.688,True,COSMOS
724,2MASS J09593269+0250108,149.88623572757,2.83637024224,19.489999771118164,20.621999740600582,,,*,,?,,unknown,3.5997,13.478,-9.821,True,COSMOS
725,COSMOS 2608963,150.54638160327,2.7236845202800004,19.49099922180176,20.218000411987305,,,*,,?,,unknown,,-5.25,-2.421,True,COSMOS
726,2MASS J10003105+0241554,150.12940577076,2.6987755921100005,19.49399948120117,20.66900062561035,,,*,M3.8,M,3.8,unknown,3.8881,4.43,-38.908,True,COSMOS
727,COSMOS 247298,149.76980838143,1.60889959551,19.496000289916992,20.097000122070312,,,*,,?,,unknown,0.5457,-0.52,-11.95,True,COSMOS
728,2MASS J10020906+0146134,150.53783944873,1.7703490846599996,19.496999740600582,20.57699966430664,,,*,,?,,unknown,1.5015,-4.766,6.765,True,COSMOS
729,2MASS J10024110+0140529,150.67122842758,1.68139006155,19.5,20.38800048828125,,,*,,?,,unknown,0.8116,5.567,-15.577,True,COSMOS
730,COSMOS 3044643,150.20596588023,2.86851736166,19.5009994506836,19.9379997253418,,,*,,?,,unknown,0.1369,-6.365,-12.321,True,COSMOS
731,2MASS J10005412+0151035,150.22554809746,1.8509479339400008,19.50200080871582,20.59600067138672,,,*,,?,,unknown,1.758,-7.188,-24.095,True,COSMOS
732,2MASS J09591802+0148351,149.82509170392,1.80977192158,19.50300025939941,20.40900039672852,,,*,,?,,unknown,0.1935,3.24,-40.213,True,COSMOS
733,2MASS J10020635+0146090,150.52644902991,1.7691791,19.50300025939941,20.709999084472656,,,*,,?,,unknown,3.5352,-16.451,14.001,True,COSMOS
734,COSMOS J095759.04+024239.6,149.496062893,2.7110038202,19.50300025939941,20.11800003051757,,18.799999237060547,*,,?,,unknown,0.5659,-21.463,-2.795,True,COSMOS
735,2MASS J09580562+0139461,149.52340986714,1.66282883868,19.5049991607666,20.53899955749512,,,*,,?,,unknown,1.7393,-33.599,9.602,True,COSMOS
736,2MASS J09581016+0157123,149.54239823974,1.95343530841,19.506000518798828,20.4689998626709,,,*,,?,,unknown,1.0172,10.479,-12.56,True,COSMOS
737,COSMOS 2301743,150.2488898344,2.52309939134,19.507999420166016,,,,*,,?,,unknown,0.654,-10.775,-6.979,True,COSMOS
738,2MASS J10030913+0206208,150.78804223633,2.10586805464,19.507999420166016,20.597999572753903,,,*,,?,,unknown,1.8368,11.393,-1.109,True,COSMOS
739,2MASS J10014554+0136290,150.43967393165,1.6080418418200002,19.507999420166016,20.40800094604492,,,*,,?,,unknown,0.7621,-8.684,-3.461,True,COSMOS
740,2MASS J10024515+0247520,150.68815107416,2.7979082656600003,19.50900077819824,20.48500061035156,,,*,,?,,unknown,0.3549,-26.963,-0.626,True,COSMOS
741,2MASS J10021364+0209490,150.55685658928,2.16365580282,19.51000022888184,20.641000747680664,,18.049999237060547,*,,?,,unknown,1.3807,-10.768,-1.914,True,COSMOS
742,COSMOS 324476,149.5273215844,1.5961863410300003,19.51099967956543,19.70199966430664,,,*,,?,,unknown,0.0531,-0.149,-6.353,True,COSMOS
743,COSMOS 1186465,150.41060649266,2.00707049401,19.511999130249023,20.400999069213867,,,*,,?,,unknown,0.5921,-12.983,-6.96,True,COSMOS
744,2MASS J10024359+0237456,150.68167143862,2.6293758646,19.51300048828125,20.57999992370605,,,*,,?,,unknown,2.4598,6.293,-36.245,True,COSMOS
745,2MASS J10011192+0237443,150.2996941823,2.62899686876,19.51300048828125,20.535999298095703,,,*,,?,,unknown,1.0829,-5.249,-7.979,True,COSMOS
746,COSMOS 1007279,149.67106454273,1.91699088359,19.516000747680664,19.975000381469727,,,*,,?,,unknown,,-3.572,-5.161,True,COSMOS
747,COSMOS 877102,150.33797060824,1.8100985893800003,19.51799964904785,20.56800079345703,,,*,,?,,unknown,1.3003,-8.41,1.581,True,COSMOS
748,COSMOS 1817556,150.74035703549,2.42761931874,19.52300071716309,20.006999969482425,,,*,,?,,unknown,0.2673,-6.714,-2.024,True,COSMOS
749,COSMOS 1251367,150.18793472138,2.05620467861,19.52899932861328,20.15900039672852,,,*,,?,,unknown,,-6.367,-2.14,True,COSMOS
750,COSMOS 3078210,149.91834055888,2.88098207667,19.5310001373291,19.76099967956543,,,*,,?,,unknown,0.0816,-4.108,-4.615,True,COSMOS
751,COSMOS 2697793,150.10306062602,2.69373576993,19.53400039672852,19.76000022888184,,,*,,?,,unknown,,-1.895,-5.323,True,COSMOS
752,2MASS J10002026+0145262,150.08451137,1.75723305458,19.53499984741211,20.63400077819824,,,*,,?,,unknown,0.7275,-9.341,-5.184,True,COSMOS
753,COSMOS 1909911,150.44156396111,2.34133882255,19.53700065612793,20.426000595092773,,,*,,?,,unknown,0.6161,2.907,-36.155,True,COSMOS
754,COSMOS 2012464,150.01283102312,2.41298858791,19.538000106811523,20.340999603271484,,,*,,?,,unknown,0.1298,-8.831,-5.188,True,COSMOS
755,COSMOS J100158.38+023443.5,150.49323107587,2.57875314952,19.53899955749512,20.11800003051757,,,*,,?,,unknown,0.5079,-0.93,-2.766,True,COSMOS
756,COSMOS 408143,150.66928178721,1.7428577547600006,19.540000915527344,20.24099922180176,,,*,,?,,unknown,0.5119,-5.795,-6.312,True,COSMOS
757,COSMOS 2210870,150.59293754765,2.5657738829900003,19.541000366210938,20.47900009155273,,,*,,?,,unknown,,-8.919,0.651,True,COSMOS
758,COSMOS 2668617,150.30102927409,2.6459039882,19.54199981689453,20.066999435424805,,,*,,?,,unknown,0.6175,0.628,-3.755,True,COSMOS
759,2MASS J09582179+0141014,149.59096816128,1.6837735096500002,19.545000076293945,20.375,,,*,,?,,unknown,0.3866,-4.731,-3.376,True,COSMOS
760,COSMOS 3173248,149.72636849,2.80273971547,19.54700088500977,20.18199920654297,,,*,,?,,unknown,0.3133,-7.43,-3.081,True,COSMOS
761,2MASS J09575419+0135438,149.47580564119,1.5955543346299998,19.54899978637696,20.56999969482422,,,*,,?,,unknown,1.6103,2.285,-26.082,True,COSMOS
762,COSMOS 2588058,150.64144736068,2.6495218740200004,19.554000854492188,20.03300094604492,,,*,,?,,unknown,,-5.583,-11.648,True,COSMOS
763,COSMOS 3190926,149.55130571996,2.88250182079,19.55599975585937,19.94499969482422,,,*,,?,,unknown,0.1957,2.256,-14.876,True,COSMOS
764,COSMOS 831948,150.50914940177,1.8391736175,19.55599975585937,20.49099922180176,,18.43000030517578,*,,?,,unknown,0.3961,-5.698,-3.549,True,COSMOS
765,COSMOS 2094982,149.58742357423,2.39014300869,19.55699920654297,,,,*,,?,,unknown,0.7943,7.577,-20.692,True,COSMOS
766,2MASS J10025312+0201350,150.72127292624,2.02644103002,19.558000564575195,20.62800025939941,,,*,,?,,unknown,0.5303,0.18,-7.106,True,COSMOS
767,COSMOS 2281078,150.33659524053,2.6142655004500006,19.558000564575195,20.13400077819824,,,*,,?,,unknown,,1.556,-4.851,True,COSMOS
768,COSMOS 1956955,150.25392029642,2.30903338247,19.559999465942383,20.288000106811523,,,*,,?,,unknown,0.7362,-7.701,-2.071,True,COSMOS
769,2MASS J10021632+0206560,150.56813716397,2.11566931245,19.562000274658203,20.558000564575195,,,*,,?,,unknown,0.4117,-8.506,1.392,True,COSMOS
770,2MASS J10015512+0159457,150.47967027755,1.99605186808,19.5629997253418,20.708999633789062,,,*,,?,,unknown,2.456,-25.008,1.962,True,COSMOS
771,COSMOS J100255.30+021251.9,150.73044520188,2.21439285224,19.5629997253418,20.152000427246094,,,*,,?,,unknown,,-3.469,-0.226,True,COSMOS
772,COSMOS 2792044,149.87106056429,2.6343651831199995,19.5629997253418,20.14699935913086,,,*,,?,,unknown,0.9029,-6.45,-4.272,True,COSMOS
773,COSMOS 2166791,150.76378232093,2.4610479064500006,19.56599998474121,19.9060001373291,,19.059999465942383,*,,?,,unknown,0.3675,8.415,-13.626,True,COSMOS
774,COSMOS 2981692,150.43374624491,2.83265146133,19.566999435424805,20.38400077819824,,,*,,?,,unknown,,-6.499,-9.951,True,COSMOS
775,2SLAQ J100007.43+004524.4,150.0309583333333,0.7567777777777778,19.56999969482422,,,,*,,?,,unknown,,,,True,COSMOS
776,COSMOS J095942.80+022149.0,149.92832921022,2.3635983578599995,19.57099914550781,20.09499931335449,,,*,,?,,unknown,0.4514,1.988,-18.583,True,COSMOS
777,COSMOS 1166183,150.55479197602,2.09810450532,19.57299995422364,19.874000549316406,,,*,,?,,unknown,0.4581,-4.064,-5.744,True,COSMOS
778,COSMOS 33253,150.79404723176,1.58973417876,19.573999404907227,19.982999801635746,,,*,,?,,unknown,0.797,-4.238,-4.12,True,COSMOS
779,2MASS J10012522+0218464,150.35511757808,2.31284681267,19.57699966430664,20.525999069213867,,,*,,?,,unknown,1.1955,-14.865,-7.422,True,COSMOS
780,2MASS J10003488+0228337,150.14532245539,2.47606042868,19.57900047302246,20.6299991607666,,,*,,?,,unknown,0.8386,-9.7,0.987,True,COSMOS
781,2MASS J09582121+0134423,149.58832561409,1.57849880949,19.58699989318848,20.538000106811523,,,*,,?,,unknown,1.2559,-30.284,2.471,True,COSMOS
782,COSMOS 952478,150.05195888002,1.8196680039700004,19.58699989318848,19.88599967956543,,,*,,?,,unknown,,-7.877,-5.052,True,COSMOS
783,2MASS J09574183+0210178,149.42438942447,2.1716240745,19.58799934387207,20.600000381469727,,,*,,?,,unknown,1.5943,-0.678,-6.153,True,COSMOS
784,COSMOS 817416,150.4451032159,1.89696985066,19.590999603271484,20.23600006103516,,18.770000457763672,*,,?,,unknown,0.1733,-2.522,-4.697,True,COSMOS
785,COSMOS 2333582,150.20244258657,2.55293262852,19.59199905395508,20.395999908447266,,,*,,?,,unknown,1.0359,-9.391,-3.854,True,COSMOS
786,2MASS J09581485+0247471,149.56181320254,2.79641519358,19.593000411987305,20.66900062561035,,,*,,?,,unknown,1.3747,-9.879,10.62,True,COSMOS
787,COSMOS 1392319,149.61043476993,1.96881713013,19.59600067138672,20.03499984741211,,,*,,?,,unknown,0.5341,6.522,-18.689,True,COSMOS
788,2MASS J09594067+0221142,149.91951892407,2.35397818339,19.59600067138672,20.72100067138672,,,*,,?,,unknown,3.0158,29.52,-25.376,True,COSMOS
789,COSMOS 740879,150.76123693094,1.89731637054,19.597000122070312,19.96999931335449,,,*,,?,,unknown,0.6602,-0.46,-14.872,True,COSMOS
790,COSMOS 2284258,150.2920996076,2.5998185506,19.600000381469727,19.893999099731445,,,*,,?,,unknown,0.724,-3.476,-10.383,True,COSMOS
791,COSMOS 2433877,149.56577322791,2.614732492659999,19.60099983215332,20.13400077819824,,,*,,?,,unknown,0.1855,-2.344,1.296,True,COSMOS
792,2MASS J09584352+0129596,149.68127728909,1.4999139167299995,19.60199928283692,20.64200019836425,,,*,,?,,unknown,1.6901,-25.264,1.945,True,COSMOS
793,2MASS J10001239+0137381,150.05182776222,1.62723846629,19.60300064086914,20.607999801635746,,,*,,?,,unknown,1.2924,-5.728,-0.042,True,COSMOS
794,COSMOS 1930128,150.37356276017,2.428657588380001,19.604999542236328,19.88999938964844,,,*,,?,,unknown,0.3687,-2.494,-5.316,True,COSMOS
795,COSMOS 589261,149.98290614285,1.67201577731,19.61199951171875,20.22100067138672,,,*,,?,,unknown,0.5639,-3.297,-0.377,True,COSMOS
796,COSMOS 934263,150.01180014361,1.8985727888800008,19.61199951171875,20.18400001525879,,,*,,?,,unknown,0.7497,-9.982,-2.025,True,COSMOS
797,2MASS J10025174+0204479,150.7156167843,2.07999962118,19.617000579833984,20.62299919128418,,,*,,?,,unknown,0.3938,-10.251,-16.251,True,COSMOS
798,COSMOS 143618,150.27806864493,1.5780529360900002,19.617000579833984,20.584999084472656,,,*,,?,,unknown,0.6105,-14.835,-4.311,True,COSMOS
799,2MASS J09575579+0235397,149.48245209174,2.59441570274,19.61800003051757,20.667999267578125,,,*,,?,,unknown,0.9354,3.528,-10.67,True,COSMOS
800,COSMOS J095815.45+020751.3,149.56440726576,2.1308853621599995,19.6200008392334,20.18400001525879,,,*,,?,,unknown,0.4368,-5.613,-0.049,True,COSMOS
801,2MASS J10024948+0250524,150.70617264635,2.8479362845700003,19.62299919128418,20.68000030517578,,,*,,?,,unknown,0.9663,-12.915,7.738,True,COSMOS
802,2MASS J09583056+0147456,149.62738238538,1.79609078929,19.625,20.57699966430664,,,*,,?,,unknown,0.8902,5.257,-12.455,True,COSMOS
803,2MASS J09590229+0135469,149.75948000962,1.59627494126,19.625,20.608999252319336,,,*,,?,,unknown,1.3172,-14.84,-2.199,True,COSMOS
804,COSMOS 862212,150.35206690844,1.87462632481,19.62800025939941,20.05500030517578,,,*,,?,,unknown,0.4223,-3.267,-7.425,True,COSMOS
805,2MASS J09592355+0143143,149.84816729207,1.72061093747,19.6299991607666,20.715999603271484,,,*,,?,,unknown,3.4921,8.92,-33.01,True,COSMOS
806,COSMOS 395014,150.73604302536,1.7916900669699998,19.6299991607666,19.90800094604492,,,*,,?,,unknown,0.1326,-8.146,-8.086,True,COSMOS
807,2MASS J09592822+0216276,149.86768105747,2.2743925749100007,19.6299991607666,20.65399932861328,,,*,,?,,unknown,0.4015,-7.14,3.253,True,COSMOS
808,COSMOS 1235283,150.20632367214,2.1207302256,19.63400077819824,20.790000915527344,,17.229999542236328,*,M5,M,5.0,unknown,2.7681,-22.586,-23.611,True,COSMOS
809,2MASS J10004996+0249526,150.20813624626,2.8312992354099995,19.63400077819824,20.71999931335449,,,*,,?,,unknown,1.1497,-3.926,-13.236,True,COSMOS
810,2MASS J10025941+0210496,150.74749289984,2.1804613140699995,19.63500022888184,20.756000518798828,,,*,,?,,unknown,2.2955,18.707,-17.849,True,COSMOS
811,COSMOS 2697338,150.19183105121,2.70101813519,19.63500022888184,19.86599922180176,,19.3799991607666,*,,?,,unknown,0.508,-2.984,-5.223,True,COSMOS
812,COSMOS 1415886,149.55615701516,2.02628228504,19.636999130249023,19.98699951171875,,,*,,?,,unknown,,0.221,-0.817,True,COSMOS
813,COSMOS 622720,149.80529239212,1.6979876492099997,19.643999099731445,20.163000106811523,,,*,,?,,unknown,0.0167,-3.011,-3.062,True,COSMOS
814,2MASS J09585675+0208188,149.73649199884,2.138565856830001,19.645000457763672,20.73500061035156,,,*,,?,,unknown,2.9008,-13.523,6.084,True,COSMOS
815,COSMOS 56011,150.58393970961,1.62184328384,19.64699935913086,20.1299991607666,,,*,,?,,unknown,0.2102,-3.516,-4.494,True,COSMOS
816,COSMOS J100215.70+015117.6,150.56540825827,1.85486850749,19.64999961853028,,,,*,,?,,unknown,0.1599,-5.36,1.918,True,COSMOS
817,COSMOS 2861236,149.4609477236,2.6847479948899995,19.655000686645508,20.36100006103516,,,*,,?,,unknown,0.8197,-6.471,-0.475,True,COSMOS
